OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count
2049,35189721.000000000000000,85739621,100,97.000000000000000,t,t,t,47.683650000000000,-122.377080000000007,2,1.000000000000000,0.000000000000000,1.000000000000000,134.000000000000000,2.000000000000000,1125.000000000000000,4.970000000000000,4.980000000000000,4.990000000000000,4.980000000000000,5.000000000000000,4.630000000000000,4.850000000000000,f,1,5,3,t,t,2,37,2329,1.860000000000000,-0.280000000000000,1.580000000000000,2208.246691641788402,9551.766621301225314,26,177.769230769230774,16,5.000000000000000,0
2050,35204718.000000000000000,24485668,100,98.000000000000000,f,t,t,47.669359999999998,-122.327879999999993,2,1.000000000000000,1.000000000000000,2.000000000000000,170.000000000000000,1.300000000000000,1125.000000000000000,4.930000000000000,4.960000000000000,4.940000000000000,4.990000000000000,5.000000000000000,4.970000000000000,4.850000000000000,t,2,5,3,t,t,3,28,2927,-0.320000000000000,1.110000000000000,0.790000000000000,1380.906570166164329,7287.449870657456813,29,193.793103448275872,17,17.000000000000000,0
2051,35265089.000000000000000,123604493,100,100.000000000000000,t,t,t,47.635399999999997,-122.346940000000004,2,1.000000000000000,1.000000000000000,1.000000000000000,195.000000000000000,2.000000000000000,1125.000000000000000,4.950000000000000,5.000000000000000,4.910000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.910000000000000,f,1,5,3,t,t,2,44,2079,-0.860000000000000,0.040000000000000,-0.820000000000000,1156.459320104253038,3732.093389501107595,30,224.599999999999994,17,24.000000000000000,0
2052,35286216.000000000000000,16587333,100,89.000000000000000,f,t,f,47.607729999999997,-122.339870000000005,6,2.000000000000000,2.000000000000000,3.000000000000000,239.000000000000000,6.000000000000000,1125.000000000000000,4.770000000000000,4.950000000000000,4.770000000000000,4.820000000000000,4.790000000000000,4.910000000000000,4.750000000000000,f,2,5,3,t,t,2,41,3105,-0.470000000000000,-0.170000000000000,-0.640000000000000,74.929375808760398,855.394722341472402,126,242.095238095238102,671,33.000000000000000,7
2053,35339569.000000000000000,42249183,100,100.000000000000000,t,t,t,47.549520000000001,-122.394099999999995,3,1.000000000000000,1.000000000000000,2.000000000000000,109.000000000000000,10.000000000000000,1125.000000000000000,4.820000000000000,4.740000000000000,4.740000000000000,5.000000000000000,4.970000000000000,5.000000000000000,4.760000000000000,t,1,5,3,t,t,2,42,2665,-0.520000000000000,0.890000000000000,0.370000000000000,4265.344503476493628,7724.977315629314035,10,198.699999999999989,0,19.000000000000000,0
2054,35340461.000000000000000,17932360,100,98.000000000000000,t,t,t,47.667189999999998,-122.271929999999998,4,1.000000000000000,2.000000000000000,3.000000000000000,254.000000000000000,2.100000000000000,1070.400000000000091,5.000000000000000,5.000000000000000,4.990000000000000,5.000000000000000,5.000000000000000,4.990000000000000,4.960000000000000,f,1,5,3,t,t,2,57,3074,0.480000000000000,0.360000000000000,0.840000000000000,2748.998534233470309,8288.982765025884873,4,244.750000000000000,17,9.000000000000000,0
2055,35350514.000000000000000,26554998,100,88.000000000000000,t,t,t,47.669280000000001,-122.413240000000002,5,1.000000000000000,1.000000000000000,2.000000000000000,175.000000000000000,30.000000000000000,1125.000000000000000,4.950000000000000,4.980000000000000,4.980000000000000,4.980000000000000,4.980000000000000,4.910000000000000,4.980000000000000,f,1,5,3,t,t,2,54,2878,-0.640000000000000,1.110000000000000,0.470000000000000,1291.629356726043170,9592.769586271453591,2,223.500000000000000,17,0.000000000000000,0
2056,35360181.000000000000000,54812088,100,100.000000000000000,f,t,t,47.615250000000003,-122.310500000000005,9,2.500000000000000,3.000000000000000,5.000000000000000,365.000000000000000,2.600000000000000,365.000000000000000,4.600000000000000,4.640000000000000,4.700000000000000,4.740000000000000,4.630000000000000,4.800000000000000,4.450000000000000,t,49,5,3,t,t,2,39,2519,-0.210000000000000,-0.810000000000000,-1.020000000000000,1940.124861730720340,1942.890139824589824,68,230.735294117647072,104,29.000000000000000,0
2057,35360184.000000000000000,54812088,100,100.000000000000000,f,t,t,47.626040000000003,-122.297740000000005,9,1.000000000000000,3.000000000000000,5.000000000000000,223.000000000000000,2.600000000000000,365.000000000000000,4.840000000000000,4.960000000000000,4.880000000000000,4.880000000000000,4.960000000000000,4.960000000000000,4.760000000000000,t,49,5,3,t,t,2,38,2519,-0.860000000000000,-1.240000000000000,-2.100000000000000,2912.499905202259015,3464.277960471806182,48,239.645833333333343,48,13.000000000000000,0
2058,35420708.000000000000000,79017320,100,94.000000000000000,f,t,t,47.556649999999998,-122.375389999999996,2,1.000000000000000,1.000000000000000,2.000000000000000,79.000000000000000,3.000000000000000,1125.000000000000000,4.840000000000000,4.810000000000000,4.930000000000000,4.970000000000000,4.970000000000000,4.830000000000000,4.820000000000000,f,1,5,3,t,t,2,29,2362,0.030000000000000,1.110000000000000,1.140000000000000,2774.433742003583575,6256.705353111397926,7,137.142857142857139,2,10.000000000000000,0
2059,35465643.000000000000000,4333497,100,95.000000000000000,f,t,t,47.509830000000001,-122.262929999999997,3,1.000000000000000,1.000000000000000,1.000000000000000,87.000000000000000,3.000000000000000,1125.000000000000000,4.690000000000000,4.880000000000000,4.710000000000000,4.920000000000000,4.880000000000000,4.750000000000000,4.690000000000000,f,1,5,3,t,t,2,35,3656,-0.520000000000000,0.570000000000000,0.050000000000000,2662.135250333066779,11608.518640933403731,11,155.909090909090907,10,3.000000000000000,0
2060,35490462.000000000000000,13786062,100,99.000000000000000,t,t,t,47.618510000000001,-122.325559999999996,2,1.000000000000000,0.000000000000000,1.000000000000000,129.000000000000000,30.000000000000000,365.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,f,5,5,3,f,t,2,25,3174,-0.690000000000000,1.110000000000000,0.420000000000000,1317.495202933986320,1666.662008789011679,80,156.525000000000006,403,30.000000000000000,1
2061,35522201.000000000000000,79402947,100,94.000000000000000,f,t,t,47.679040000000001,-122.323849999999993,6,1.000000000000000,2.000000000000000,3.000000000000000,175.000000000000000,30.000000000000000,300.000000000000000,4.310000000000000,4.380000000000000,4.750000000000000,4.130000000000000,4.630000000000000,4.750000000000000,4.190000000000000,f,2,5,3,t,f,2,52,2360,-0.970000000000000,0.790000000000000,-0.180000000000000,1425.696692711518381,8374.883859283469064,28,147.321428571428584,154,25.000000000000000,0
2062,35544099.000000000000000,267415666,0,0.000000000000000,f,t,t,47.532950000000000,-122.356589999999997,6,1.000000000000000,2.000000000000000,2.000000000000000,250.000000000000000,30.000000000000000,1125.000000000000000,4.620000000000000,4.850000000000000,4.850000000000000,4.920000000000000,5.000000000000000,4.920000000000000,4.690000000000000,t,1,1,3,f,t,2,34,1279,-1.010000000000000,-1.340000000000000,-2.350000000000000,3003.933422575839813,8129.675028745401505,23,141.652173913043470,3,12.000000000000000,0
2063,35546534.000000000000000,55584831,100,100.000000000000000,t,t,t,47.571150000000003,-122.375839999999997,4,1.500000000000000,2.000000000000000,2.000000000000000,135.000000000000000,3.000000000000000,1125.000000000000000,5.000000000000000,4.980000000000000,5.000000000000000,4.920000000000000,4.970000000000000,4.810000000000000,4.890000000000000,t,1,5,3,t,t,2,43,2514,-0.390000000000000,0.150000000000000,-0.240000000000000,3215.964176957490508,5006.014161884771966,19,145.842105263157890,4,6.000000000000000,0
2064,35601606.000000000000000,267840066,100,78.000000000000000,t,t,f,47.694400000000002,-122.320670000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,34.000000000000000,30.000000000000000,180.000000000000000,4.790000000000000,4.840000000000000,4.840000000000000,5.000000000000000,4.790000000000000,4.890000000000000,4.840000000000000,f,1,4,2,f,f,2,27,1277,-0.930000000000000,-0.170000000000000,-1.100000000000000,2776.087505870966197,10094.348055526557800,14,123.571428571428569,18,7.000000000000000,0
2065,35642589.000000000000000,14906470,100,100.000000000000000,t,t,t,47.608460000000001,-122.297790000000006,2,1.000000000000000,0.000000000000000,1.000000000000000,126.000000000000000,1.000000000000000,3.000000000000000,4.940000000000000,4.980000000000000,4.950000000000000,5.000000000000000,4.980000000000000,4.830000000000000,4.930000000000000,t,1,5,3,t,t,2,24,3146,0.040000000000000,1.110000000000000,1.150000000000000,2525.335275448149787,2480.535553573679408,41,159.756097560975604,27,20.000000000000000,0
2066,35735114.000000000000000,268799519,100,97.000000000000000,t,t,f,47.696710000000003,-122.327709999999996,4,1.000000000000000,2.000000000000000,2.000000000000000,135.000000000000000,3.000000000000000,1125.000000000000000,4.950000000000000,4.960000000000000,4.920000000000000,4.980000000000000,4.990000000000000,4.920000000000000,4.890000000000000,f,1,5,3,t,t,2,40,1273,-0.000000000000000,1.110000000000000,1.110000000000000,3208.182165724654169,10328.003196178275175,8,132.125000000000000,22,6.000000000000000,0
2067,35807042.000000000000000,8291981,100,100.000000000000000,t,t,f,47.578440000000001,-122.313810000000004,2,1.000000000000000,1.000000000000000,1.000000000000000,126.000000000000000,3.000000000000000,1125.000000000000000,4.970000000000000,4.980000000000000,4.990000000000000,4.990000000000000,5.000000000000000,4.950000000000000,4.900000000000000,f,1,5,3,t,t,2,48,3398,0.000000000000000,1.000000000000000,1.000000000000000,2876.322003335129466,3076.421291665760691,25,129.719999999999999,37,7.000000000000000,0
2068,35831247.000000000000000,41278972,0,100.000000000000000,t,t,t,47.733400000000003,-122.290700000000001,8,1.000000000000000,3.000000000000000,3.000000000000000,149.000000000000000,2.000000000000000,15.000000000000000,4.890000000000000,4.890000000000000,4.870000000000000,4.980000000000000,5.000000000000000,4.910000000000000,4.890000000000000,f,1,1,3,t,t,2,46,2676,-0.480000000000000,1.110000000000000,0.630000000000000,7126.827636686768528,14706.043830905353389,18,157.833333333333343,8,7.000000000000000,0
2069,35843937.000000000000000,253059,0,0.000000000000000,f,t,t,47.623109999999997,-122.293270000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,178.000000000000000,3.600000000000000,1125.000000000000000,4.720000000000000,4.780000000000000,4.780000000000000,4.780000000000000,4.670000000000000,4.720000000000000,4.670000000000000,f,6,1,3,t,t,3,28,4449,-0.940000000000000,-1.340000000000000,-2.280000000000000,3283.873968181863347,3499.305480279632320,39,259.974358974358950,36,7.000000000000000,0
2070,35870877.000000000000000,80566034,100,89.000000000000000,t,t,t,47.576149999999998,-122.384230000000002,2,1.000000000000000,0.000000000000000,1.000000000000000,226.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,4.930000000000000,4.930000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.930000000000000,f,2,4,3,t,t,2,42,2355,-0.970000000000000,1.110000000000000,0.140000000000000,4042.024066608893008,5106.071842709553493,13,198.307692307692321,9,6.000000000000000,0
2071,35875249.000000000000000,12745402,0,0.000000000000000,f,t,t,47.640850000000000,-122.355170000000001,4,1.000000000000000,2.000000000000000,2.000000000000000,155.000000000000000,2.300000000000000,1125.000000000000000,4.730000000000000,4.760000000000000,4.730000000000000,4.950000000000000,4.930000000000000,4.940000000000000,4.620000000000000,f,1,1,3,t,t,2,25,3203,0.310000000000000,-1.020000000000000,-0.710000000000000,2021.870044184986227,4527.856632812503449,34,229.323529411764696,52,16.000000000000000,0
2072,35878305.000000000000000,48005494,100,97.000000000000000,f,t,t,47.620260000000002,-122.340549999999993,2,1.000000000000000,1.000000000000000,1.000000000000000,142.000000000000000,30.000000000000000,731.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,104,5,3,f,f,3,32,2594,-1.140000000000000,1.110000000000000,-0.030000000000000,896.747261240715261,1989.438388832899363,50,174.280000000000001,351,26.000000000000000,1
2073,35879017.000000000000000,269869520,100,100.000000000000000,t,t,t,47.558109999999999,-122.289529999999999,2,1.000000000000000,1.000000000000000,1.000000000000000,94.000000000000000,2.000000000000000,1125.000000000000000,4.950000000000000,4.960000000000000,4.980000000000000,4.960000000000000,4.990000000000000,4.980000000000000,4.930000000000000,t,1,5,2,t,t,2,30,1269,0.410000000000000,0.680000000000000,1.090000000000000,3689.779052922388018,5927.812696557231902,40,136.925000000000011,90,13.000000000000000,1
2074,35882466.000000000000000,48005494,100,97.000000000000000,f,t,t,47.632219999999997,-122.356269999999995,4,2.000000000000000,2.000000000000000,2.000000000000000,192.000000000000000,30.000000000000000,731.000000000000000,4.750000000000000,5.000000000000000,4.750000000000000,4.500000000000000,4.750000000000000,5.000000000000000,4.500000000000000,t,104,5,3,f,f,3,30,2594,-1.110000000000000,-2.090000000000000,-3.200000000000000,1571.400763213163600,3720.684594940785246,31,252.580645161290334,93,12.000000000000000,0
2075,35915436.000000000000000,270147913,100,100.000000000000000,t,t,t,47.670610000000003,-122.338509999999999,4,2.000000000000000,2.000000000000000,2.000000000000000,268.000000000000000,2.000000000000000,1125.000000000000000,4.990000000000000,5.000000000000000,4.990000000000000,5.000000000000000,5.000000000000000,4.990000000000000,4.940000000000000,f,1,5,3,t,t,2,54,1268,0.640000000000000,-0.070000000000000,0.570000000000000,1025.977208276040528,7451.676538381258979,16,216.312500000000000,33,5.000000000000000,0
2076,35933365.000000000000000,28763024,88,80.000000000000000,f,t,t,47.542909999999999,-122.299019999999999,2,1.500000000000000,1.000000000000000,1.000000000000000,27.000000000000000,30.000000000000000,365.000000000000000,4.500000000000000,4.500000000000000,3.670000000000000,4.830000000000000,4.670000000000000,4.500000000000000,4.330000000000000,f,9,4,2,f,f,2,14,2837,-1.090000000000000,0.150000000000000,-0.940000000000000,2531.534605655525866,7164.797917520606461,9,104.555555555555557,10,2.000000000000000,0
2077,35937764.000000000000000,270297986,100,100.000000000000000,t,t,t,47.568429999999999,-122.378810000000001,2,1.000000000000000,1.000000000000000,1.000000000000000,100.000000000000000,3.000000000000000,1125.000000000000000,4.920000000000000,4.970000000000000,4.970000000000000,4.990000000000000,4.990000000000000,4.870000000000000,4.970000000000000,f,1,5,3,t,t,2,36,1267,-0.130000000000000,0.570000000000000,0.440000000000000,3284.911795758107473,5379.448163889750504,20,150.199999999999989,9,0.000000000000000,0
2078,35942460.000000000000000,40306585,100,100.000000000000000,t,t,t,47.530430000000003,-122.348380000000006,4,1.000000000000000,1.000000000000000,1.000000000000000,107.000000000000000,2.500000000000000,1125.000000000000000,4.990000000000000,4.990000000000000,4.960000000000000,5.000000000000000,5.000000000000000,4.920000000000000,4.950000000000000,f,3,5,3,t,t,2,37,2686,1.030000000000000,1.110000000000000,2.140000000000000,3050.364621771070688,8276.569916661128445,8,98.125000000000000,6,5.000000000000000,0
2079,35998945.000000000000000,270823232,100,78.000000000000000,t,t,t,47.622290000000000,-122.290840000000003,5,3.000000000000000,4.000000000000000,4.000000000000000,455.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.500000000000000,t,1,5,3,t,t,2,30,1265,-1.100000000000000,-2.090000000000000,-3.190000000000000,3479.286089375474603,3592.604050473752977,26,309.384615384615358,36,7.000000000000000,0
2080,36033478.000000000000000,54812088,100,100.000000000000000,f,t,t,47.619759999999999,-122.302530000000004,9,2.000000000000000,2.000000000000000,5.000000000000000,226.000000000000000,2.600000000000000,365.000000000000000,4.810000000000000,4.860000000000000,4.880000000000000,4.910000000000000,4.940000000000000,4.820000000000000,4.710000000000000,t,49,5,3,t,t,2,40,2519,-0.030000000000000,-0.280000000000000,-0.310000000000000,2699.061378475570109,2724.117197229198609,70,236.685714285714283,16,24.000000000000000,0
2081,36035418.000000000000000,271101203,100,100.000000000000000,t,t,f,47.717759999999998,-122.332459999999998,2,1.000000000000000,1.000000000000000,1.000000000000000,68.000000000000000,29.899999999999999,1125.000000000000000,4.970000000000000,5.000000000000000,4.970000000000000,5.000000000000000,5.000000000000000,4.910000000000000,4.910000000000000,f,1,5,3,t,t,2,44,1264,-0.710000000000000,1.000000000000000,0.290000000000000,5495.180211538706317,12668.208429134117978,18,77.277777777777771,6,3.000000000000000,0
2082,36037114.000000000000000,78747231,100,100.000000000000000,t,t,t,47.537540000000000,-122.276700000000005,4,1.000000000000000,0.000000000000000,2.000000000000000,68.000000000000000,1.000000000000000,1125.000000000000000,4.810000000000000,4.890000000000000,4.720000000000000,4.960000000000000,4.950000000000000,4.860000000000000,4.840000000000000,t,1,5,3,f,t,2,31,2363,2.950000000000000,0.250000000000000,3.200000000000000,2549.931713640122780,8393.149193852239478,36,147.638888888888886,42,12.000000000000000,0
2083,36073318.000000000000000,5644416,92,99.000000000000000,t,t,t,47.637039999999999,-122.371449999999996,4,1.000000000000000,1.000000000000000,2.000000000000000,148.000000000000000,2.000000000000000,1125.000000000000000,4.860000000000000,4.900000000000000,4.940000000000000,4.900000000000000,4.930000000000000,4.930000000000000,4.790000000000000,t,2,5,3,t,t,2,24,3544,0.640000000000000,0.470000000000000,1.110000000000000,2826.509057091628165,4828.191483430115113,49,287.102040816326507,26,12.000000000000000,0
2084,36107139.000000000000000,271110898,100,100.000000000000000,f,t,t,47.584600000000002,-122.301000000000002,4,1.500000000000000,2.000000000000000,2.000000000000000,142.000000000000000,1.000000000000000,1125.000000000000000,4.770000000000000,4.880000000000000,4.830000000000000,4.960000000000000,4.890000000000000,4.630000000000000,4.750000000000000,t,2,5,3,t,t,2,34,1264,2.330000000000000,0.470000000000000,2.800000000000000,3023.474525368583272,3057.703744448569978,24,206.166666666666657,13,14.000000000000000,0
2085,36109021.000000000000000,270104354,96,91.000000000000000,f,t,t,47.625670000000000,-122.350769999999997,2,1.000000000000000,1.000000000000000,1.000000000000000,99.000000000000000,1.000000000000000,26.100000000000001,4.660000000000000,4.680000000000000,4.890000000000000,4.760000000000000,4.690000000000000,4.850000000000000,4.530000000000000,t,7,5,2,f,f,2,28,1268,0.940000000000000,-0.810000000000000,0.130000000000000,1106.258360360719735,2884.240655719003371,43,192.348837209302332,182,12.000000000000000,0
